,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
1,.,1.0,0.1,0.128,0.109,-0.156,-0.087,-0.322,-0.257,-0.443,-0.046,-0.321,-0.635,-0.538,-0.789,-0.941,-0.939
1,A1_1,0.1,1.0,0.46,0.436,-0.888,-0.788,-0.724,0.532,0.54,0.875,0.114,-0.709,-0.771,0.173,0.133,0.185
1,A1_2,0.128,0.46,1.0,0.739,-0.341,-0.714,-0.729,0.469,0.588,0.73,-0.736,-0.687,-0.745,-0.194,0.105,-0.155
1,A1_3,0.109,0.436,0.739,1.0,-0.404,-0.805,-0.772,0.645,0.534,0.624,-0.648,-0.68,-0.672,-0.195,0.172,-0.066
1,B1_1,-0.156,-0.888,-0.341,-0.404,1.0,0.818,0.788,-0.708,-0.603,-0.696,-0.139,0.687,0.732,0.086,0.006,-0.123
1,B1_2,-0.087,-0.788,-0.714,-0.805,0.818,1.0,0.91,-0.805,-0.737,-0.816,0.341,0.797,0.838,0.107,-0.17,-0.088
1,B1_3,-0.322,-0.724,-0.729,-0.772,0.788,0.91,1.0,-0.776,-0.679,-0.798,0.405,0.892,0.91,0.397,0.096,0.184
1,A2_1,-0.257,0.532,0.469,0.645,-0.708,-0.805,-0.776,1.0,0.915,0.636,-0.146,-0.43,-0.484,-0.066,0.381,0.351
1,A2_2,-0.443,0.54,0.588,0.534,-0.603,-0.737,-0.679,0.915,1.0,0.738,-0.119,-0.318,-0.415,0.137,0.561,0.497
1,A2_3,-0.046,0.875,0.73,0.624,-0.696,-0.816,-0.798,0.636,0.738,1.0,-0.167,-0.691,-0.768,0.158,0.31,0.209
1,B2_1,-0.321,0.114,-0.736,-0.648,-0.139,0.341,0.405,-0.146,-0.119,-0.167,1.0,0.468,0.453,0.468,0.168,0.495
1,B2_2,-0.635,-0.709,-0.687,-0.68,0.687,0.797,0.892,-0.43,-0.318,-0.691,0.468,1.0,0.987,0.477,0.381,0.474
1,B2_3,-0.538,-0.771,-0.745,-0.672,0.732,0.838,0.91,-0.484,-0.415,-0.768,0.453,0.987,1.0,0.386,0.28,0.375
