,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
0,.,1.0,0.586,0.745,0.72,0.567,0.857,0.759,0.704,0.848,0.59,0.866,0.641,0.853,0.809,0.709,0.711
0,A1_1,0.586,1.0,0.692,0.698,0.725,0.702,0.781,0.581,0.633,0.815,0.796,0.786,0.736,0.76,0.833,0.638
0,A1_2,0.745,0.692,1.0,0.939,0.643,0.869,0.782,0.905,0.86,0.763,0.781,0.871,0.642,0.648,0.651,0.61
0,A1_3,0.72,0.698,0.939,1.0,0.707,0.848,0.861,0.909,0.877,0.836,0.794,0.85,0.653,0.731,0.682,0.735
0,B1_1,0.567,0.725,0.643,0.707,1.0,0.852,0.784,0.75,0.794,0.773,0.818,0.842,0.794,0.692,0.734,0.625
0,B1_2,0.857,0.702,0.869,0.848,0.852,1.0,0.847,0.9,0.923,0.741,0.883,0.896,0.859,0.752,0.727,0.726
0,B1_3,0.759,0.781,0.782,0.861,0.784,0.847,1.0,0.779,0.769,0.817,0.85,0.846,0.747,0.762,0.881,0.827
0,A2_1,0.704,0.581,0.905,0.909,0.75,0.9,0.779,1.0,0.881,0.735,0.766,0.837,0.679,0.643,0.608,0.538
0,A2_2,0.848,0.633,0.86,0.877,0.794,0.923,0.769,0.881,1.0,0.71,0.901,0.765,0.85,0.817,0.651,0.668
0,A2_3,0.59,0.815,0.763,0.836,0.773,0.741,0.817,0.735,0.71,1.0,0.82,0.866,0.661,0.752,0.815,0.652
0,B2_1,0.866,0.796,0.781,0.794,0.818,0.883,0.85,0.766,0.901,0.82,1.0,0.8,0.944,0.93,0.856,0.67
0,B2_2,0.641,0.786,0.871,0.85,0.842,0.896,0.846,0.837,0.765,0.866,0.8,1.0,0.707,0.659,0.752,0.676
0,B2_3,0.853,0.736,0.642,0.653,0.794,0.859,0.747,0.679,0.85,0.661,0.944,0.707,1.0,0.928,0.747,0.63
0,y1,0.809,0.76,0.648,0.731,0.692,0.752,0.762,0.643,0.817,0.752,0.93,0.659,0.928,1.0,0.745,0.672
0,y2,0.709,0.833,0.651,0.682,0.734,0.727,0.881,0.608,0.651,0.815,0.856,0.752,0.747,0.745,1.0,0.626
0,y3,0.711,0.638,0.61,0.735,0.625,0.726,0.827,0.538,0.668,0.652,0.67,0.676,0.63,0.672,0.626,1.0
1,.,1.0,0.536,0.711,0.684,0.533,0.842,0.755,0.672,0.823,0.54,0.847,0.618,0.823,0.782,0.681,0.702
1,A1_1,0.536,1.0,0.658,0.669,0.716,0.675,0.768,0.555,0.605,0.804,0.777,0.773,0.717,0.727,0.816,0.606
1,A1_2,0.711,0.658,1.0,0.926,0.592,0.849,0.753,0.89,0.853,0.745,0.76,0.859,0.596,0.589,0.609,0.568
1,A1_3,0.684,0.669,0.926,1.0,0.664,0.817,0.844,0.897,0.868,0.824,0.779,0.834,0.616,0.694,0.657,0.694
1,B1_1,0.533,0.716,0.592,0.664,1.0,0.833,0.775,0.723,0.774,0.745,0.811,0.822,0.8,0.652,0.717,0.582
1,B1_2,0.842,0.675,0.849,0.817,0.833,1.0,0.833,0.888,0.922,0.705,0.874,0.884,0.848,0.708,0.686,0.686
1,B1_3,0.755,0.768,0.753,0.844,0.775,0.833,1.0,0.765,0.761,0.789,0.851,0.837,0.743,0.749,0.865,0.825
1,A2_1,0.672,0.555,0.89,0.897,0.723,0.888,0.765,1.0,0.884,0.717,0.761,0.825,0.66,0.596,0.574,0.484
1,A2_2,0.823,0.605,0.853,0.868,0.774,0.922,0.761,0.884,1.0,0.688,0.891,0.759,0.828,0.771,0.617,0.623
1,A2_3,0.54,0.804,0.745,0.824,0.745,0.705,0.789,0.717,0.688,1.0,0.799,0.857,0.624,0.707,0.793,0.608
1,B2_1,0.847,0.777,0.76,0.779,0.811,0.874,0.851,0.761,0.891,0.799,1.0,0.795,0.935,0.909,0.838,0.64
1,B2_2,0.618,0.773,0.859,0.834,0.822,0.884,0.837,0.825,0.759,0.857,0.795,1.0,0.692,0.62,0.731,0.645
1,B2_3,0.823,0.717,0.596,0.616,0.8,0.848,0.743,0.66,0.828,0.624,0.935,0.692,1.0,0.91,0.717,0.591
1,y1,0.782,0.727,0.589,0.694,0.652,0.708,0.749,0.596,0.771,0.707,0.909,0.62,0.91,1.0,0.712,0.643
1,y2,0.681,0.816,0.609,0.657,0.717,0.686,0.865,0.574,0.617,0.793,0.838,0.731,0.717,0.712,1.0,0.611
1,y3,0.702,0.606,0.568,0.694,0.582,0.686,0.825,0.484,0.623,0.608,0.64,0.645,0.591,0.643,0.611,1.0
2,.,1.0,0.497,0.682,0.651,0.503,0.827,0.752,0.639,0.795,0.498,0.83,0.602,0.792,0.757,0.659,0.694
2,A1_1,0.497,1.0,0.628,0.643,0.709,0.654,0.756,0.537,0.581,0.795,0.762,0.763,0.703,0.7,0.805,0.578
2,A1_2,0.682,0.628,1.0,0.912,0.546,0.831,0.718,0.877,0.848,0.729,0.737,0.845,0.553,0.536,0.568,0.531
2,A1_3,0.651,0.643,0.912,1.0,0.623,0.786,0.82,0.883,0.857,0.81,0.761,0.816,0.582,0.661,0.633,0.654
2,B1_1,0.503,0.709,0.546,0.623,1.0,0.816,0.767,0.701,0.754,0.719,0.803,0.805,0.805,0.613,0.699,0.541
2,B1_2,0.827,0.654,0.831,0.786,0.816,1.0,0.819,0.877,0.92,0.674,0.864,0.874,0.839,0.665,0.65,0.646
2,B1_3,0.752,0.756,0.718,0.82,0.767,0.819,1.0,0.748,0.748,0.759,0.85,0.826,0.743,0.74,0.851,0.82
2,A2_1,0.639,0.537,0.877,0.883,0.701,0.877,0.748,1.0,0.888,0.701,0.753,0.814,0.642,0.547,0.541,0.431
2,A2_2,0.795,0.581,0.848,0.857,0.754,0.92,0.748,0.888,1.0,0.667,0.878,0.753,0.806,0.719,0.584,0.571
2,A2_3,0.498,0.795,0.729,0.81,0.719,0.674,0.759,0.701,0.667,1.0,0.779,0.849,0.592,0.665,0.774,0.567
2,B2_1,0.83,0.762,0.737,0.761,0.803,0.864,0.85,0.753,0.878,0.779,1.0,0.789,0.927,0.889,0.824,0.61
2,B2_2,0.602,0.763,0.845,0.816,0.805,0.874,0.826,0.814,0.753,0.849,0.789,1.0,0.68,0.588,0.713,0.623
2,B2_3,0.792,0.703,0.553,0.582,0.805,0.839,0.743,0.642,0.806,0.592,0.927,0.68,1.0,0.889,0.691,0.551
2,y1,0.757,0.7,0.536,0.661,0.613,0.665,0.74,0.547,0.719,0.665,0.889,0.588,0.889,1.0,0.687,0.62
2,y2,0.659,0.805,0.568,0.633,0.699,0.65,0.851,0.541,0.584,0.774,0.824,0.713,0.691,0.687,1.0,0.603
2,y3,0.694,0.578,0.531,0.654,0.541,0.646,0.82,0.431,0.571,0.567,0.61,0.623,0.551,0.62,0.603,1.0
3,.,1.0,0.464,0.656,0.621,0.48,0.812,0.75,0.607,0.766,0.463,0.815,0.59,0.764,0.735,0.642,0.689
3,A1_1,0.464,1.0,0.607,0.622,0.703,0.638,0.746,0.526,0.561,0.788,0.748,0.757,0.69,0.68,0.793,0.554
3,A1_2,0.656,0.607,1.0,0.901,0.515,0.817,0.688,0.868,0.84,0.716,0.714,0.834,0.517,0.492,0.534,0.5
3,A1_3,0.621,0.622,0.901,1.0,0.593,0.758,0.796,0.869,0.844,0.798,0.744,0.801,0.552,0.631,0.613,0.62
3,B1_1,0.48,0.703,0.515,0.593,1.0,0.807,0.761,0.689,0.744,0.697,0.797,0.794,0.812,0.582,0.678,0.504
3,B1_2,0.812,0.638,0.817,0.758,0.807,1.0,0.808,0.868,0.917,0.648,0.854,0.867,0.83,0.628,0.618,0.611
3,B1_3,0.75,0.746,0.688,0.796,0.761,0.808,1.0,0.732,0.733,0.732,0.848,0.816,0.742,0.732,0.839,0.813
3,A2_1,0.607,0.526,0.868,0.869,0.689,0.868,0.732,1.0,0.889,0.69,0.744,0.807,0.627,0.501,0.512,0.385
3,A2_2,0.766,0.561,0.84,0.844,0.744,0.917,0.733,0.889,1.0,0.648,0.866,0.745,0.789,0.671,0.552,0.521
3,A2_3,0.463,0.788,0.716,0.798,0.697,0.648,0.732,0.69,0.648,1.0,0.759,0.839,0.565,0.631,0.756,0.532
3,B2_1,0.815,0.748,0.714,0.744,0.797,0.854,0.848,0.744,0.866,0.759,1.0,0.782,0.921,0.873,0.81,0.584
3,B2_2,0.59,0.757,0.834,0.801,0.794,0.867,0.816,0.807,0.745,0.839,0.782,1.0,0.672,0.566,0.694,0.604
3,B2_3,0.764,0.69,0.517,0.552,0.812,0.83,0.742,0.627,0.789,0.565,0.921,0.672,1.0,0.869,0.666,0.515
3,y1,0.735,0.68,0.492,0.631,0.582,0.628,0.732,0.501,0.671,0.631,0.873,0.566,0.869,1.0,0.67,0.605
3,y2,0.642,0.793,0.534,0.613,0.678,0.618,0.839,0.512,0.552,0.756,0.81,0.694,0.666,0.67,1.0,0.598
3,y3,0.689,0.554,0.5,0.62,0.504,0.611,0.813,0.385,0.521,0.532,0.584,0.604,0.515,0.605,0.598,1.0
4,.,1.0,0.432,0.63,0.591,0.457,0.797,0.746,0.573,0.732,0.426,0.799,0.577,0.731,0.712,0.623,0.685
4,A1_1,0.432,1.0,0.585,0.602,0.697,0.623,0.735,0.516,0.54,0.782,0.733,0.751,0.678,0.659,0.78,0.528
4,A1_2,0.63,0.585,1.0,0.889,0.486,0.803,0.654,0.858,0.83,0.704,0.688,0.823,0.481,0.447,0.496,0.467
4,A1_3,0.591,0.602,0.889,1.0,0.564,0.731,0.768,0.854,0.829,0.785,0.725,0.784,0.524,0.6,0.59,0.587
4,B1_1,0.457,0.697,0.486,0.564,1.0,0.8,0.757,0.68,0.737,0.675,0.793,0.786,0.82,0.55,0.653,0.467
4,B1_2,0.797,0.623,0.803,0.731,0.8,1.0,0.799,0.858,0.913,0.624,0.844,0.862,0.822,0.588,0.582,0.576
4,B1_3,0.746,0.735,0.654,0.768,0.757,0.799,1.0,0.713,0.713,0.702,0.845,0.805,0.741,0.723,0.826,0.804
4,A2_1,0.573,0.516,0.858,0.854,0.68,0.858,0.713,1.0,0.889,0.679,0.734,0.801,0.614,0.452,0.478,0.338
4,A2_2,0.732,0.54,0.83,0.829,0.737,0.913,0.713,0.889,1.0,0.629,0.851,0.737,0.773,0.616,0.512,0.467
4,A2_3,0.426,0.782,0.704,0.785,0.675,0.624,0.702,0.679,0.629,1.0,0.737,0.83,0.539,0.596,0.735,0.495
4,B2_1,0.799,0.733,0.688,0.725,0.793,0.844,0.845,0.734,0.851,0.737,1.0,0.774,0.915,0.856,0.793,0.556
4,B2_2,0.577,0.751,0.823,0.784,0.786,0.862,0.805,0.801,0.737,0.83,0.774,1.0,0.664,0.542,0.674,0.583
4,B2_3,0.731,0.678,0.481,0.524,0.82,0.822,0.741,0.614,0.773,0.539,0.915,0.664,1.0,0.844,0.638,0.476
4,y1,0.712,0.659,0.447,0.6,0.55,0.588,0.723,0.452,0.616,0.596,0.856,0.542,0.844,1.0,0.653,0.592
4,y2,0.623,0.78,0.496,0.59,0.653,0.582,0.826,0.478,0.512,0.735,0.793,0.674,0.638,0.653,1.0,0.594
4,y3,0.685,0.528,0.467,0.587,0.467,0.576,0.804,0.338,0.467,0.495,0.556,0.583,0.476,0.592,0.594,1.0
5,.,1.0,0.4,0.603,0.557,0.432,0.779,0.739,0.534,0.689,0.389,0.78,0.564,0.694,0.691,0.607,0.682
5,A1_1,0.4,1.0,0.566,0.584,0.692,0.61,0.725,0.509,0.521,0.777,0.72,0.747,0.669,0.641,0.765,0.502
5,A1_2,0.603,0.566,1.0,0.876,0.462,0.791,0.618,0.85,0.821,0.692,0.663,0.812,0.451,0.404,0.455,0.433
5,A1_3,0.557,0.584,0.876,1.0,0.539,0.703,0.738,0.837,0.813,0.771,0.706,0.766,0.499,0.568,0.565,0.554
5,B1_1,0.432,0.692,0.462,0.539,1.0,0.795,0.754,0.675,0.732,0.656,0.791,0.781,0.831,0.518,0.622,0.429
5,B1_2,0.779,0.61,0.791,0.703,0.795,1.0,0.789,0.849,0.908,0.603,0.836,0.859,0.816,0.551,0.545,0.54
5,B1_3,0.739,0.725,0.618,0.738,0.754,0.789,1.0,0.691,0.688,0.671,0.842,0.794,0.74,0.713,0.812,0.793
5,A2_1,0.534,0.509,0.85,0.837,0.675,0.849,0.691,1.0,0.891,0.672,0.723,0.795,0.606,0.4,0.44,0.289
5,A2_2,0.689,0.521,0.821,0.813,0.732,0.908,0.688,0.891,1.0,0.61,0.834,0.73,0.759,0.555,0.464,0.405
5,A2_3,0.389,0.777,0.692,0.771,0.656,0.603,0.671,0.672,0.61,1.0,0.717,0.82,0.518,0.559,0.71,0.456
5,B2_1,0.78,0.72,0.663,0.706,0.791,0.836,0.842,0.723,0.834,0.717,1.0,0.768,0.909,0.837,0.774,0.526
5,B2_2,0.564,0.747,0.812,0.766,0.781,0.859,0.794,0.795,0.73,0.82,0.768,1.0,0.663,0.521,0.649,0.56
5,B2_3,0.694,0.669,0.451,0.499,0.831,0.816,0.74,0.606,0.759,0.518,0.909,0.663,1.0,0.815,0.606,0.435
5,y1,0.691,0.641,0.404,0.568,0.518,0.551,0.713,0.4,0.555,0.559,0.837,0.521,0.815,1.0,0.638,0.584
5,y2,0.607,0.765,0.455,0.565,0.622,0.545,0.812,0.44,0.464,0.71,0.774,0.649,0.606,0.638,1.0,0.592
5,y3,0.682,0.502,0.433,0.554,0.429,0.54,0.793,0.289,0.405,0.456,0.526,0.56,0.435,0.584,0.592,1.0
6,.,1.0,0.373,0.58,0.525,0.411,0.766,0.732,0.499,0.647,0.354,0.761,0.555,0.659,0.67,0.591,0.678
6,A1_1,0.373,1.0,0.545,0.567,0.683,0.594,0.714,0.497,0.5,0.769,0.708,0.741,0.659,0.629,0.75,0.481
6,A1_2,0.58,0.545,1.0,0.863,0.441,0.779,0.581,0.84,0.812,0.682,0.636,0.8,0.421,0.364,0.414,0.403
6,A1_3,0.525,0.567,0.863,1.0,0.518,0.677,0.705,0.82,0.796,0.757,0.686,0.749,0.475,0.537,0.539,0.525
6,B1_1,0.411,0.683,0.441,0.518,1.0,0.79,0.75,0.671,0.729,0.638,0.792,0.779,0.841,0.493,0.593,0.395
6,B1_2,0.766,0.594,0.779,0.677,0.79,1.0,0.78,0.839,0.901,0.582,0.828,0.858,0.809,0.518,0.51,0.511
6,B1_3,0.732,0.714,0.581,0.705,0.75,0.78,1.0,0.667,0.659,0.639,0.837,0.783,0.736,0.704,0.799,0.781
6,A2_1,0.499,0.497,0.84,0.82,0.671,0.839,0.667,1.0,0.892,0.664,0.712,0.79,0.597,0.355,0.4,0.243
6,A2_2,0.647,0.5,0.812,0.796,0.729,0.901,0.659,0.892,1.0,0.593,0.817,0.724,0.745,0.497,0.413,0.348
6,A2_3,0.354,0.769,0.682,0.757,0.638,0.582,0.639,0.664,0.593,1.0,0.697,0.81,0.497,0.525,0.684,0.419
6,B2_1,0.761,0.708,0.636,0.686,0.792,0.828,0.837,0.712,0.817,0.697,1.0,0.763,0.905,0.82,0.754,0.499
6,B2_2,0.555,0.741,0.8,0.749,0.779,0.858,0.783,0.79,0.724,0.81,0.763,1.0,0.66,0.504,0.627,0.54
6,B2_3,0.659,0.659,0.421,0.475,0.841,0.809,0.736,0.597,0.745,0.497,0.905,0.66,1.0,0.787,0.574,0.397
6,y1,0.67,0.629,0.364,0.537,0.493,0.518,0.704,0.355,0.497,0.525,0.82,0.504,0.787,1.0,0.626,0.578
6,y2,0.591,0.75,0.414,0.539,0.593,0.51,0.799,0.4,0.413,0.684,0.754,0.627,0.574,0.626,1.0,0.59
6,y3,0.678,0.481,0.403,0.525,0.395,0.511,0.781,0.243,0.348,0.419,0.499,0.54,0.397,0.578,0.59,1.0
7,.,1.0,0.344,0.555,0.491,0.386,0.75,0.722,0.46,0.603,0.318,0.739,0.54,0.622,0.652,0.572,0.674
7,A1_1,0.344,1.0,0.527,0.551,0.675,0.581,0.705,0.487,0.48,0.763,0.695,0.736,0.651,0.614,0.732,0.456
7,A1_2,0.555,0.527,1.0,0.85,0.428,0.771,0.549,0.833,0.805,0.671,0.613,0.791,0.4,0.324,0.368,0.369
7,A1_3,0.491,0.551,0.85,1.0,0.502,0.653,0.674,0.804,0.78,0.744,0.667,0.731,0.455,0.505,0.509,0.494
7,B1_1,0.386,0.675,0.428,0.502,1.0,0.788,0.748,0.671,0.727,0.626,0.793,0.78,0.85,0.465,0.558,0.357
7,B1_2,0.75,0.581,0.771,0.653,0.788,1.0,0.772,0.83,0.895,0.565,0.822,0.858,0.804,0.486,0.47,0.478
7,B1_3,0.722,0.705,0.549,0.674,0.748,0.772,1.0,0.645,0.634,0.61,0.833,0.772,0.734,0.693,0.783,0.766
7,A2_1,0.46,0.487,0.833,0.804,0.671,0.83,0.645,1.0,0.893,0.658,0.701,0.786,0.593,0.307,0.355,0.195
7,A2_2,0.603,0.48,0.805,0.78,0.727,0.895,0.634,0.893,1.0,0.579,0.8,0.718,0.736,0.438,0.356,0.29
7,A2_3,0.318,0.763,0.671,0.744,0.626,0.565,0.61,0.658,0.579,1.0,0.678,0.8,0.483,0.491,0.654,0.381
7,B2_1,0.739,0.695,0.613,0.667,0.793,0.822,0.833,0.701,0.8,0.678,1.0,0.758,0.901,0.8,0.729,0.469
7,B2_2,0.54,0.736,0.791,0.731,0.78,0.858,0.772,0.786,0.718,0.8,0.758,1.0,0.662,0.482,0.598,0.511
7,B2_3,0.622,0.651,0.4,0.455,0.85,0.804,0.734,0.593,0.736,0.483,0.901,0.662,1.0,0.755,0.537,0.356
7,y1,0.652,0.614,0.324,0.505,0.465,0.486,0.693,0.307,0.438,0.491,0.8,0.482,0.755,1.0,0.613,0.573
7,y2,0.572,0.732,0.368,0.509,0.558,0.47,0.783,0.355,0.356,0.654,0.729,0.598,0.537,0.613,1.0,0.589
7,y3,0.674,0.456,0.369,0.494,0.357,0.478,0.766,0.195,0.29,0.381,0.469,0.511,0.356,0.573,0.589,1.0
8,.,1.0,0.316,0.533,0.459,0.361,0.734,0.712,0.424,0.558,0.282,0.717,0.525,0.586,0.635,0.553,0.671
8,A1_1,0.316,1.0,0.506,0.536,0.667,0.566,0.696,0.475,0.458,0.755,0.684,0.73,0.643,0.601,0.71,0.433
