,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
1,.,1.0,-0.207,0.598,0.637,-0.091,-0.372,0.205,-0.064,0.356,0.407,0.342,0.163,0.647,-0.565,0.273,0.031
1,A1_1,-0.207,1.0,-0.084,0.026,-0.048,-0.313,-0.091,0.563,-0.213,0.168,-0.484,-0.212,-0.09,0.158,-0.032,0.043
1,A1_2,0.598,-0.084,1.0,0.627,-0.017,-0.51,-0.189,-0.121,0.127,0.311,0.131,0.412,0.471,-0.684,0.524,-0.384
1,A1_3,0.637,0.026,0.627,1.0,-0.368,-0.618,0.011,0.109,0.211,0.287,0.071,0.548,0.355,-0.753,0.155,-0.209
1,B1_1,-0.091,-0.048,-0.017,-0.368,1.0,0.178,-0.092,0.034,0.047,0.345,-0.331,0.039,0.135,0.118,0.452,-0.516
1,B1_2,-0.372,-0.313,-0.51,-0.618,0.178,1.0,0.113,-0.099,-0.184,-0.205,0.329,-0.296,-0.061,0.477,0.073,0.186
1,B1_3,0.205,-0.091,-0.189,0.011,-0.092,0.113,1.0,0.525,0.393,-0.213,0.499,-0.573,0.261,-0.224,-0.459,0.116
1,A2_1,-0.064,0.563,-0.121,0.109,0.034,-0.099,0.525,1.0,0.042,-0.16,-0.132,-0.267,-0.126,-0.123,0.019,0.074
1,A2_2,0.356,-0.213,0.127,0.211,0.047,-0.184,0.393,0.042,1.0,0.076,0.557,0.021,-0.065,-0.159,-0.127,-0.266
1,A2_3,0.407,0.168,0.311,0.287,0.345,-0.205,-0.213,-0.16,0.076,1.0,-0.288,0.316,0.546,-0.453,0.305,-0.179
1,B2_1,0.342,-0.484,0.131,0.071,-0.331,0.329,0.499,-0.132,0.557,-0.288,1.0,-0.324,0.202,-0.037,-0.107,0.114
1,B2_2,0.163,-0.212,0.412,0.548,0.039,-0.296,-0.573,-0.267,0.021,0.316,-0.324,1.0,-0.116,-0.444,0.38,-0.427
1,B2_3,0.647,-0.09,0.471,0.355,0.135,-0.061,0.261,-0.126,-0.065,0.546,0.202,-0.116,1.0,-0.518,0.155,-0.16
1,y1,-0.565,0.158,-0.684,-0.753,0.118,0.477,-0.224,-0.123,-0.159,-0.453,-0.037,-0.444,-0.518,1.0,-0.128,0.252
1,y2,0.273,-0.032,0.524,0.155,0.452,0.073,-0.459,0.019,-0.127,0.305,-0.107,0.38,0.155,-0.128,1.0,-0.181
1,y3,0.031,0.043,-0.384,-0.209,-0.516,0.186,0.116,0.074,-0.266,-0.179,0.114,-0.427,-0.16,0.252,-0.181,1.0
2,.,1.0,-0.209,0.598,0.635,-0.09,-0.37,0.207,-0.066,0.357,0.407,0.345,0.162,0.648,-0.564,0.272,0.031
2,A1_1,-0.209,1.0,-0.083,0.026,-0.048,-0.314,-0.092,0.563,-0.213,0.168,-0.484,-0.212,-0.09,0.159,-0.032,0.043
2,A1_2,0.598,-0.083,1.0,0.627,-0.017,-0.51,-0.188,-0.121,0.127,0.311,0.131,0.412,0.471,-0.684,0.523,-0.384
2,A1_3,0.635,0.026,0.627,1.0,-0.367,-0.617,0.012,0.109,0.211,0.287,0.072,0.548,0.356,-0.751,0.156,-0.209
2,B1_1,-0.09,-0.048,-0.017,-0.367,1.0,0.178,-0.092,0.034,0.047,0.346,-0.331,0.04,0.136,0.116,0.452,-0.516
2,B1_2,-0.37,-0.314,-0.51,-0.617,0.178,1.0,0.113,-0.099,-0.185,-0.204,0.329,-0.295,-0.06,0.474,0.073,0.185
2,B1_3,0.207,-0.092,-0.188,0.012,-0.092,0.113,1.0,0.525,0.392,-0.212,0.499,-0.572,0.262,-0.226,-0.459,0.115
2,A2_1,-0.066,0.563,-0.121,0.109,0.034,-0.099,0.525,1.0,0.042,-0.16,-0.131,-0.267,-0.125,-0.122,0.019,0.075
2,A2_2,0.357,-0.213,0.127,0.211,0.047,-0.185,0.392,0.042,1.0,0.076,0.557,0.02,-0.065,-0.159,-0.127,-0.267
2,A2_3,0.407,0.168,0.311,0.287,0.346,-0.204,-0.212,-0.16,0.076,1.0,-0.287,0.317,0.546,-0.453,0.304,-0.18
