,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
1,.,1.0,-0.1,0.152,0.328,-0.051,0.289,-0.285,-0.156,-0.168,0.345,0.042,0.079,-0.28,-0.239,0.212,-0.115
1,A1_1,-0.1,1.0,-0.2,0.035,-0.033,-0.063,0.234,-0.171,-0.291,-0.075,0.208,-0.236,0.042,-0.157,0.137,-0.129
1,A1_2,0.152,-0.2,1.0,0.33,0.087,0.349,0.081,0.096,-0.125,-0.112,-0.121,-0.041,0.062,0.087,0.104,0.171
1,A1_3,0.328,0.035,0.33,1.0,0.201,0.078,-0.099,-0.016,-0.104,0.292,-0.12,0.043,-0.202,0.023,0.501,0.113
1,B1_1,-0.051,-0.033,0.087,0.201,1.0,-0.162,-0.053,-0.111,-0.078,0.174,-0.333,0.209,-0.298,-0.196,-0.037,-0.148
1,B1_2,0.289,-0.063,0.349,0.078,-0.162,1.0,-0.279,-0.141,-0.119,-0.072,-0.122,0.196,-0.155,-0.031,0.118,0.201
1,B1_3,-0.285,0.234,0.081,-0.099,-0.053,-0.279,1.0,-0.048,0.125,-0.104,-0.03,-0.103,0.066,0.001,0.029,-0.185
1,A2_1,-0.156,-0.171,0.096,-0.016,-0.111,-0.141,-0.048,1.0,0.111,-0.213,0.052,-0.222,0.181,-0.166,-0.169,0.317
1,A2_2,-0.168,-0.291,-0.125,-0.104,-0.078,-0.119,0.125,0.111,1.0,-0.126,-0.326,-0.13,0.118,0.179,0.129,-0.04
1,A2_3,0.345,-0.075,-0.112,0.292,0.174,-0.072,-0.104,-0.213,-0.126,1.0,-0.213,0.0,-0.298,-0.252,0.255,0.057
1,B2_1,0.042,0.208,-0.121,-0.12,-0.333,-0.122,-0.03,0.052,-0.326,-0.213,1.0,-0.069,0.135,0.049,-0.078,0.024
1,B2_2,0.079,-0.236,-0.041,0.043,0.209,0.196,-0.103,-0.222,-0.13,0.0,-0.069,1.0,0.029,0.09,-0.144,0.058
1,B2_3,-0.28,0.042,0.062,-0.202,-0.298,-0.155,0.066,0.181,0.118,-0.298,0.135,0.029,1.0,0.097,-0.04,0.029
