,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
0,.,1.0,0.484,0.107,-0.34,0.388,0.163,-0.564,-0.361,-0.211,-0.253,0.437,0.015,-0.041,0.284,0.121,-0.229
0,A1_1,0.484,1.0,-0.393,-0.055,-0.061,0.032,-0.237,-0.709,-0.302,-0.374,-0.09,-0.222,0.335,-0.116,0.273,-0.352
0,A1_2,0.107,-0.393,1.0,-0.237,0.664,0.343,0.025,0.057,0.284,0.255,0.252,0.23,-0.055,0.185,-0.329,0.147
0,A1_3,-0.34,-0.055,-0.237,1.0,-0.429,-0.245,0.076,-0.026,-0.086,0.364,-0.292,-0.285,0.017,0.136,-0.03,0.089
0,B1_1,0.388,-0.061,0.664,-0.429,1.0,0.088,-0.075,-0.024,0.581,-0.149,0.095,0.539,-0.272,0.314,-0.277,0.134
0,B1_2,0.163,0.032,0.343,-0.245,0.088,1.0,-0.136,0.312,0.188,0.058,0.154,-0.237,0.544,-0.057,0.544,-0.162
0,B1_3,-0.564,-0.237,0.025,0.076,-0.075,-0.136,1.0,0.33,0.008,0.266,-0.359,0.175,0.218,0.059,0.287,0.458
0,A2_1,-0.361,-0.709,0.057,-0.026,-0.024,0.312,0.33,1.0,0.4,0.054,0.101,0.007,-0.022,0.144,0.309,0.41
0,A2_2,-0.211,-0.302,0.284,-0.086,0.581,0.188,0.008,0.4,1.0,-0.272,-0.323,0.182,0.001,-0.057,-0.047,0.266
0,A2_3,-0.253,-0.374,0.255,0.364,-0.149,0.058,0.266,0.054,-0.272,1.0,-0.239,0.378,-0.048,0.376,-0.024,-0.313
0,B2_1,0.437,-0.09,0.252,-0.292,0.095,0.154,-0.359,0.101,-0.323,-0.239,1.0,-0.138,-0.354,-0.072,-0.268,0.168
0,B2_2,0.015,-0.222,0.23,-0.285,0.539,-0.237,0.175,0.007,0.182,0.378,-0.138,1.0,-0.618,0.405,-0.297,-0.063
0,B2_3,-0.041,0.335,-0.055,0.017,-0.272,0.544,0.218,-0.022,0.001,-0.048,-0.354,-0.618,1.0,-0.286,0.699,-0.15
0,y1,0.284,-0.116,0.185,0.136,0.314,-0.057,0.059,0.144,-0.057,0.376,-0.072,0.405,-0.286,1.0,0.072,-0.135
0,y2,0.121,0.273,-0.329,-0.03,-0.277,0.544,0.287,0.309,-0.047,-0.024,-0.268,-0.297,0.699,0.072,1.0,0.025
0,y3,-0.229,-0.352,0.147,0.089,0.134,-0.162,0.458,0.41,0.266,-0.313,0.168,-0.063,-0.15,-0.135,0.025,1.0
1,.,1.0,0.484,0.106,-0.338,0.389,0.161,-0.564,-0.361,-0.209,-0.256,0.437,0.012,-0.042,0.282,0.121,-0.224
1,A1_1,0.484,1.0,-0.394,-0.055,-0.062,0.032,-0.236,-0.71,-0.304,-0.373,-0.088,-0.221,0.335,-0.117,0.272,-0.353
1,A1_2,0.106,-0.394,1.0,-0.236,0.664,0.342,0.024,0.056,0.283,0.255,0.252,0.23,-0.056,0.186,-0.329,0.148
1,A1_3,-0.338,-0.055,-0.236,1.0,-0.429,-0.245,0.076,-0.024,-0.085,0.365,-0.291,-0.284,0.017,0.136,-0.03,0.089
1,B1_1,0.389,-0.062,0.664,-0.429,1.0,0.088,-0.074,-0.025,0.58,-0.151,0.096,0.539,-0.273,0.315,-0.277,0.136
1,B1_2,0.161,0.032,0.342,-0.245,0.088,1.0,-0.135,0.312,0.187,0.057,0.153,-0.238,0.544,-0.055,0.545,-0.16
1,B1_3,-0.564,-0.236,0.024,0.076,-0.074,-0.135,1.0,0.329,0.008,0.264,-0.357,0.176,0.219,0.058,0.287,0.458
1,A2_1,-0.361,-0.71,0.056,-0.024,-0.025,0.312,0.329,1.0,0.4,0.054,0.101,0.006,-0.023,0.144,0.31,0.41
1,A2_2,-0.209,-0.304,0.283,-0.085,0.58,0.187,0.008,0.4,1.0,-0.272,-0.323,0.181,0.0,-0.057,-0.049,0.266
1,A2_3,-0.256,-0.373,0.255,0.365,-0.151,0.057,0.264,0.054,-0.272,1.0,-0.239,0.376,-0.049,0.377,-0.024,-0.312
1,B2_1,0.437,-0.088,0.252,-0.291,0.096,0.153,-0.357,0.101,-0.323,-0.239,1.0,-0.138,-0.355,-0.07,-0.267,0.171
1,B2_2,0.012,-0.221,0.23,-0.284,0.539,-0.238,0.176,0.006,0.181,0.376,-0.138,1.0,-0.618,0.406,-0.296,-0.061
1,B2_3,-0.042,0.335,-0.056,0.017,-0.273,0.544,0.219,-0.023,0.0,-0.049,-0.355,-0.618,1.0,-0.286,0.698,-0.15
1,y1,0.282,-0.117,0.186,0.136,0.315,-0.055,0.058,0.144,-0.057,0.377,-0.07,0.406,-0.286,1.0,0.073,-0.133
1,y2,0.121,0.272,-0.329,-0.03,-0.277,0.545,0.287,0.31,-0.049,-0.024,-0.267,-0.296,0.698,0.073,1.0,0.026
1,y3,-0.224,-0.353,0.148,0.089,0.136,-0.16,0.458,0.41,0.266,-0.312,0.171,-0.061,-0.15,-0.133,0.026,1.0
2,.,1.0,0.485,0.106,-0.336,0.389,0.159,-0.565,-0.362,-0.207,-0.26,0.437,0.009,-0.043,0.28,0.12,-0.219
2,A1_1,0.485,1.0,-0.394,-0.055,-0.062,0.032,-0.236,-0.711,-0.306,-0.372,-0.087,-0.221,0.335,-0.117,0.272,-0.352
2,A1_2,0.106,-0.394,1.0,-0.235,0.663,0.342,0.024,0.055,0.282,0.256,0.253,0.23,-0.057,0.187,-0.329,0.149
2,A1_3,-0.336,-0.055,-0.235,1.0,-0.429,-0.246,0.075,-0.023,-0.083,0.366,-0.291,-0.284,0.016,0.136,-0.031,0.088
2,B1_1,0.389,-0.062,0.663,-0.429,1.0,0.088,-0.073,-0.026,0.579,-0.152,0.096,0.54,-0.273,0.316,-0.277,0.137
2,B1_2,0.159,0.032,0.342,-0.246,0.088,1.0,-0.134,0.312,0.187,0.056,0.152,-0.239,0.544,-0.053,0.546,-0.157
2,B1_3,-0.565,-0.236,0.024,0.075,-0.073,-0.134,1.0,0.328,0.007,0.262,-0.356,0.178,0.22,0.058,0.286,0.458
2,A2_1,-0.362,-0.711,0.055,-0.023,-0.026,0.312,0.328,1.0,0.4,0.055,0.101,0.005,-0.023,0.144,0.309,0.411
2,A2_2,-0.207,-0.306,0.282,-0.083,0.579,0.187,0.007,0.4,1.0,-0.271,-0.323,0.181,-0.001,-0.058,-0.05,0.265
2,A2_3,-0.26,-0.372,0.256,0.366,-0.152,0.056,0.262,0.055,-0.271,1.0,-0.24,0.375,-0.051,0.378,-0.024,-0.311
2,B2_1,0.437,-0.087,0.253,-0.291,0.096,0.152,-0.356,0.101,-0.323,-0.24,1.0,-0.138,-0.355,-0.068,-0.267,0.173
2,B2_2,0.009,-0.221,0.23,-0.284,0.54,-0.239,0.178,0.005,0.181,0.375,-0.138,1.0,-0.618,0.408,-0.295,-0.06
2,B2_3,-0.043,0.335,-0.057,0.016,-0.273,0.544,0.22,-0.023,-0.001,-0.051,-0.355,-0.618,1.0,-0.286,0.697,-0.15
