,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
2,.,1.0,-0.217,-0.118,-0.39,-0.649,0.127,-0.366,0.176,0.543,0.351,0.132,-0.456,0.196,-0.65,-0.475,0.094
2,A1_1,-0.217,1.0,0.358,0.587,-0.093,-0.671,-0.348,0.503,0.151,-0.231,-0.273,-0.133,-0.64,-0.173,-0.649,-0.171
2,A1_2,-0.118,0.358,1.0,0.868,-0.278,0.163,-0.415,0.425,-0.211,-0.175,-0.466,-0.138,-0.077,0.371,-0.001,-0.155
2,A1_3,-0.39,0.587,0.868,1.0,0.027,-0.167,-0.168,0.316,-0.432,-0.431,-0.299,-0.064,-0.22,0.434,-0.093,-0.25
2,B1_1,-0.649,-0.093,-0.278,0.027,1.0,0.146,0.817,-0.296,-0.419,-0.422,-0.098,0.404,-0.27,0.327,0.434,-0.61
2,B1_2,0.127,-0.671,0.163,-0.167,0.146,1.0,0.173,-0.211,-0.094,-0.019,-0.238,0.296,0.36,0.151,0.609,-0.293
2,B1_3,-0.366,-0.348,-0.415,-0.168,0.817,0.173,1.0,-0.624,-0.263,-0.544,0.115,0.534,-0.09,0.045,0.266,-0.469
2,A2_1,0.176,0.503,0.425,0.316,-0.296,-0.211,-0.624,1.0,0.381,0.565,-0.663,-0.76,-0.568,0.055,-0.27,-0.226
2,A2_2,0.543,0.151,-0.211,-0.432,-0.419,-0.094,-0.263,0.381,1.0,0.39,-0.437,-0.185,-0.509,-0.756,-0.578,-0.082
2,A2_3,0.351,-0.231,-0.175,-0.431,-0.422,-0.019,-0.544,0.565,0.39,1.0,-0.189,-0.71,0.016,0.095,0.143,0.355
2,B2_1,0.132,-0.273,-0.466,-0.299,-0.098,-0.238,0.115,-0.663,-0.437,-0.189,1.0,0.149,0.725,-0.061,0.001,0.588
2,B2_2,-0.456,-0.133,-0.138,-0.064,0.404,0.296,0.534,-0.76,-0.185,-0.71,0.149,1.0,0.135,-0.091,0.213,-0.071
2,B2_3,0.196,-0.64,-0.077,-0.22,-0.27,0.36,-0.09,-0.568,-0.509,0.016,0.725,0.135,1.0,0.244,0.446,0.609
2,y1,-0.65,-0.173,0.371,0.434,0.327,0.151,0.045,0.055,-0.756,0.095,-0.061,-0.091,0.244,1.0,0.773,0.098
2,y2,-0.475,-0.649,-0.001,-0.093,0.434,0.609,0.266,-0.27,-0.578,0.143,0.001,0.213,0.446,0.773,1.0,0.055
2,y3,0.094,-0.171,-0.155,-0.25,-0.61,-0.293,-0.469,-0.226,-0.082,0.355,0.588,-0.071,0.609,0.098,0.055,1.0
4,.,1.0,0.569,-0.637,0.57,0.152,-0.013,-0.303,0.245,-0.438,-0.474,-0.543,-0.098,-0.667,-0.253,-0.792,-0.873
4,A1_1,0.569,1.0,-0.249,0.556,0.095,-0.61,-0.328,0.265,0.026,0.067,-0.817,-0.596,-0.461,-0.233,-0.025,-0.253
4,A1_2,-0.637,-0.249,1.0,0.086,-0.643,-0.513,-0.454,-0.12,0.4,0.257,0.422,0.015,0.655,0.66,0.66,0.652
4,A1_3,0.57,0.556,0.086,1.0,-0.555,-0.397,-0.874,0.169,0.18,-0.008,-0.575,0.059,-0.463,0.428,-0.267,-0.378
4,B1_1,0.152,0.095,-0.643,-0.555,1.0,0.239,0.759,-0.424,-0.584,-0.32,0.04,-0.151,0.024,-0.804,-0.094,-0.09
4,B1_2,-0.013,-0.61,-0.513,-0.397,0.239,1.0,0.472,-0.058,-0.266,-0.26,0.326,0.664,-0.145,-0.236,-0.533,-0.37
4,B1_3,-0.303,-0.328,-0.454,-0.874,0.759,0.472,1.0,-0.173,-0.248,0.012,0.217,-0.143,0.052,-0.71,0.118,0.217
4,A2_1,0.245,0.265,-0.12,0.169,-0.424,-0.058,-0.173,1.0,0.361,0.282,-0.442,-0.451,-0.503,0.068,-0.252,-0.314
4,A2_2,-0.438,0.026,0.4,0.18,-0.584,-0.266,-0.248,0.361,1.0,0.951,-0.332,-0.168,-0.089,0.624,0.527,0.526
4,A2_3,-0.474,0.067,0.257,-0.008,-0.32,-0.26,0.012,0.282,0.951,1.0,-0.379,-0.313,-0.107,0.401,0.619,0.62
4,B2_1,-0.543,-0.817,0.422,-0.575,0.04,0.326,0.217,-0.442,-0.332,-0.379,1.0,0.492,0.818,0.144,0.111,0.25
4,B2_2,-0.098,-0.596,0.015,0.059,-0.151,0.664,-0.143,-0.451,-0.168,-0.313,0.492,1.0,0.212,0.325,-0.344,-0.213
4,B2_3,-0.667,-0.461,0.655,-0.463,0.024,-0.145,0.052,-0.503,-0.089,-0.107,0.818,0.212,1.0,0.271,0.511,0.542
4,y1,-0.253,-0.233,0.66,0.428,-0.804,-0.236,-0.71,0.068,0.624,0.401,0.144,0.325,0.271,1.0,0.196,0.234
4,y2,-0.792,-0.025,0.66,-0.267,-0.094,-0.533,0.118,-0.252,0.527,0.619,0.111,-0.344,0.511,0.196,1.0,0.967
4,y3,-0.873,-0.253,0.652,-0.378,-0.09,-0.37,0.217,-0.314,0.526,0.62,0.25,-0.213,0.542,0.234,0.967,1.0
6,.,1.0,0.037,0.196,-0.048,0.407,-0.328,0.459,0.1,-0.469,-0.36,0.588,0.081,-0.224,-0.741,-0.612,-0.666
6,A1_1,0.037,1.0,0.713,0.502,-0.482,-0.176,-0.124,0.194,0.209,-0.27,-0.397,-0.187,-0.461,0.026,0.563,-0.18
6,A1_2,0.196,0.713,1.0,0.732,-0.503,-0.547,-0.332,-0.007,-0.027,-0.747,-0.024,0.127,0.077,0.233,0.256,0.051
6,A1_3,-0.048,0.502,0.732,1.0,-0.124,-0.178,0.053,-0.118,-0.168,-0.62,-0.272,-0.339,0.002,0.445,-0.022,-0.071
6,B1_1,0.407,-0.482,-0.503,-0.124,1.0,0.365,0.905,-0.232,-0.744,0.104,0.362,-0.524,-0.338,-0.232,-0.732,-0.536
6,B1_2,-0.328,-0.176,-0.547,-0.178,0.365,1.0,0.31,-0.607,-0.254,0.324,-0.265,-0.214,-0.034,0.061,-0.113,0.165
6,B1_3,0.459,-0.124,-0.332,0.053,0.905,0.31,1.0,-0.016,-0.612,0.07,0.203,-0.687,-0.643,-0.343,-0.599,-0.763
6,A2_1,0.1,0.194,-0.007,-0.118,-0.232,-0.607,-0.016,1.0,0.652,0.374,-0.206,-0.177,-0.448,-0.356,0.223,-0.502
6,A2_2,-0.469,0.209,-0.027,-0.168,-0.744,-0.254,-0.612,0.652,1.0,0.446,-0.546,0.234,0.064,-0.037,0.589,0.193
6,A2_3,-0.36,-0.27,-0.747,-0.62,0.104,0.324,0.07,0.374,0.446,1.0,-0.496,-0.309,-0.281,-0.152,0.226,-0.134
6,B2_1,0.588,-0.397,-0.024,-0.272,0.362,-0.265,0.203,-0.206,-0.546,-0.496,1.0,0.429,0.148,-0.288,-0.487,-0.033
6,B2_2,0.081,-0.187,0.127,-0.339,-0.524,-0.214,-0.687,-0.177,0.234,-0.309,0.429,1.0,0.707,-0.18,0.04,0.579
6,B2_3,-0.224,-0.461,0.077,0.002,-0.338,-0.034,-0.643,-0.448,0.064,-0.281,0.148,0.707,1.0,0.292,-0.157,0.736
6,y1,-0.741,0.026,0.233,0.445,-0.232,0.061,-0.343,-0.356,-0.037,-0.152,-0.288,-0.18,0.292,1.0,0.43,0.634
6,y2,-0.612,0.563,0.256,-0.022,-0.732,-0.113,-0.599,0.223,0.589,0.226,-0.487,0.04,-0.157,0.43,1.0,0.423
6,y3,-0.666,-0.18,0.051,-0.071,-0.536,0.165,-0.763,-0.502,0.193,-0.134,-0.033,0.579,0.736,0.634,0.423,1.0
8,.,1.0,-0.418,-0.129,0.529,0.406,-0.441,-0.056,0.425,0.164,0.039,-0.403,0.27,-0.244,-0.767,-0.493,-0.799
8,A1_1,-0.418,1.0,0.666,0.394,-0.407,0.159,0.091,-0.255,0.237,0.251,-0.104,-0.877,-0.358,0.607,0.18,-0.033
8,A1_2,-0.129,0.666,1.0,0.224,-0.591,-0.242,-0.496,-0.285,0.392,0.277,0.395,-0.472,0.123,0.367,0.098,-0.315
8,A1_3,0.529,0.394,0.224,1.0,0.297,-0.341,0.395,0.239,0.231,0.256,-0.734,-0.606,-0.802,-0.118,-0.088,-0.653
8,B1_1,0.406,-0.407,-0.591,0.297,1.0,0.32,0.495,-0.029,-0.314,-0.603,-0.395,0.02,-0.159,-0.617,-0.249,0.02
8,B1_2,-0.441,0.159,-0.242,-0.341,0.32,1.0,0.215,-0.451,-0.228,-0.633,0.222,-0.235,0.313,-0.119,-0.322,0.488
8,B1_3,-0.056,0.091,-0.496,0.395,0.495,0.215,1.0,-0.12,-0.509,-0.211,-0.669,-0.334,-0.613,-0.03,0.215,0.121
8,A2_1,0.425,-0.255,-0.285,0.239,-0.029,-0.451,-0.12,1.0,0.666,0.729,-0.501,0.138,-0.476,-0.079,-0.348,-0.416
8,A2_2,0.164,0.237,0.392,0.231,-0.314,-0.228,-0.509,0.666,1.0,0.705,-0.022,-0.294,-0.173,0.104,-0.497,-0.478
8,A2_3,0.039,0.251,0.277,0.256,-0.603,-0.633,-0.211,0.729,0.705,1.0,-0.285,-0.174,-0.486,0.452,0.039,-0.388
8,B2_1,-0.403,-0.104,0.395,-0.734,-0.395,0.222,-0.669,-0.501,-0.022,-0.285,1.0,0.31,0.94,0.069,0.003,0.317
8,B2_2,0.27,-0.877,-0.472,-0.606,0.02,-0.235,-0.334,0.138,-0.294,-0.174,0.31,1.0,0.525,-0.398,-0.016,0.119
8,B2_3,-0.244,-0.358,0.123,-0.802,-0.159,0.313,-0.613,-0.476,-0.173,-0.486,0.94,0.525,1.0,-0.18,-0.107,0.35
8,y1,-0.767,0.607,0.367,-0.118,-0.617,-0.119,-0.03,-0.079,0.104,0.452,0.069,-0.398,-0.18,1.0,0.698,0.487
8,y2,-0.493,0.18,0.098,-0.088,-0.249,-0.322,0.215,-0.348,-0.497,0.039,0.003,-0.016,-0.107,0.698,1.0,0.537
8,y3,-0.799,-0.033,-0.315,-0.653,0.02,0.488,0.121,-0.416,-0.478,-0.388,0.317,0.119,0.35,0.487,0.537,1.0
10,.,1.0,0.528,-0.29,-0.528,0.002,0.442,0.139,0.311,0.54,0.638,-0.385,0.009,-0.386,-0.878,-0.629,-0.64
10,A1_1,0.528,1.0,0.355,-0.201,-0.039,0.289,0.005,0.443,0.348,0.296,-0.414,-0.332,-0.361,-0.542,-0.072,0.055
10,A1_2,-0.29,0.355,1.0,0.658,-0.348,-0.277,-0.483,0.15,-0.429,-0.03,0.308,-0.253,-0.039,0.013,0.322,0.247
10,A1_3,-0.528,-0.201,0.658,1.0,-0.744,-0.562,-0.806,-0.129,-0.746,-0.347,0.87,0.447,0.488,0.305,0.534,0.278
10,B1_1,0.002,-0.039,-0.348,-0.744,1.0,0.55,0.802,-0.15,0.423,0.154,-0.807,-0.545,-0.506,0.055,-0.383,-0.182
10,B1_2,0.442,0.289,-0.277,-0.562,0.55,1.0,0.121,0.35,0.789,0.731,-0.742,-0.075,-0.862,-0.212,-0.324,-0.323
10,B1_3,0.139,0.005,-0.483,-0.806,0.802,0.121,1.0,-0.26,0.248,-0.127,-0.642,-0.566,-0.096,-0.134,-0.467,-0.162
10,A2_1,0.311,0.443,0.15,-0.129,-0.15,0.35,-0.26,1.0,0.621,0.685,-0.24,-0.128,-0.599,-0.202,-0.117,0.299
10,A2_2,0.54,0.348,-0.429,-0.746,0.423,0.789,0.248,0.621,1.0,0.693,-0.801,-0.293,-0.79,-0.181,-0.243,-0.048
