,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
1,.,1.0,0.699,0.786,0.761,0.52,-0.009,0.465,0.746,0.707,0.627,0.521,0.245,0.257,0.59,0.455,0.524
1,A1_1,0.699,1.0,0.541,0.363,0.311,0.019,0.551,0.509,0.469,0.44,0.258,0.121,0.038,0.187,0.388,0.439
1,A1_2,0.786,0.541,1.0,0.682,0.845,0.404,0.845,0.824,0.656,0.469,0.767,0.442,0.738,0.73,0.548,0.819
1,A1_3,0.761,0.363,0.682,1.0,0.582,0.075,0.288,0.732,0.836,0.698,0.78,0.509,0.451,0.862,0.41,0.598
1,B1_1,0.52,0.311,0.845,0.582,1.0,0.662,0.723,0.629,0.577,0.425,0.862,0.386,0.823,0.697,0.451,0.927
1,B1_2,-0.009,0.019,0.404,0.075,0.662,1.0,0.579,0.185,0.059,-0.112,0.343,0.486,0.672,0.395,0.528,0.68
1,B1_3,0.465,0.551,0.845,0.288,0.723,0.579,1.0,0.683,0.414,0.201,0.548,0.429,0.69,0.472,0.476,0.754
1,A2_1,0.746,0.509,0.824,0.732,0.629,0.185,0.683,1.0,0.889,0.643,0.703,0.615,0.481,0.806,0.388,0.711
1,A2_2,0.707,0.469,0.656,0.836,0.577,0.059,0.414,0.889,1.0,0.889,0.784,0.522,0.385,0.782,0.275,0.657
1,A2_3,0.627,0.44,0.469,0.698,0.425,-0.112,0.201,0.643,0.889,1.0,0.666,0.266,0.265,0.531,0.165,0.456
1,B2_1,0.521,0.258,0.767,0.78,0.862,0.343,0.548,0.703,0.784,0.666,1.0,0.372,0.739,0.759,0.234,0.808
1,B2_2,0.245,0.121,0.442,0.509,0.386,0.486,0.429,0.615,0.522,0.266,0.372,1.0,0.551,0.808,0.715,0.581
1,B2_3,0.257,0.038,0.738,0.451,0.823,0.672,0.69,0.481,0.385,0.265,0.739,0.551,1.0,0.687,0.575,0.771
1,y1,0.59,0.187,0.73,0.862,0.697,0.395,0.472,0.806,0.782,0.531,0.759,0.808,0.687,1.0,0.609,0.752
1,y2,0.455,0.388,0.548,0.41,0.451,0.528,0.476,0.388,0.275,0.165,0.234,0.715,0.575,0.609,1.0,0.589
1,y3,0.524,0.439,0.819,0.598,0.927,0.68,0.754,0.711,0.657,0.456,0.808,0.581,0.771,0.752,0.589,1.0
2,.,1.0,0.71,0.79,0.77,0.539,0.049,0.487,0.755,0.723,0.651,0.534,0.277,0.29,0.601,0.483,0.527
2,A1_1,0.71,1.0,0.555,0.386,0.33,0.055,0.566,0.522,0.488,0.47,0.275,0.15,0.07,0.207,0.418,0.445
2,A1_2,0.79,0.555,1.0,0.698,0.854,0.448,0.856,0.827,0.667,0.487,0.775,0.466,0.748,0.738,0.564,0.822
2,A1_3,0.77,0.386,0.698,1.0,0.612,0.151,0.328,0.738,0.842,0.703,0.791,0.538,0.493,0.872,0.452,0.612
2,B1_1,0.539,0.33,0.854,0.612,1.0,0.676,0.732,0.636,0.588,0.444,0.871,0.396,0.818,0.703,0.451,0.921
