,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
1,.,1.0,0.917,0.966,0.9,0.896,0.725,0.878,0.9,0.883,0.912,0.72,0.89,0.91,0.855,0.856,0.939
1,A1_1,0.917,1.0,0.928,0.902,0.888,0.72,0.806,0.775,0.895,0.854,0.596,0.858,0.849,0.928,0.847,0.799
1,A1_2,0.966,0.928,1.0,0.869,0.942,0.614,0.814,0.847,0.895,0.902,0.654,0.849,0.907,0.86,0.883,0.899
1,A1_3,0.9,0.902,0.869,1.0,0.79,0.694,0.792,0.716,0.783,0.749,0.532,0.946,0.722,0.836,0.709,0.831
1,B1_1,0.896,0.888,0.942,0.79,1.0,0.546,0.785,0.809,0.882,0.91,0.578,0.79,0.935,0.842,0.956,0.816
1,B1_2,0.725,0.72,0.614,0.694,0.546,1.0,0.863,0.822,0.74,0.545,0.857,0.75,0.669,0.803,0.567,0.636
1,B1_3,0.878,0.806,0.814,0.792,0.785,0.863,1.0,0.916,0.784,0.808,0.874,0.908,0.863,0.803,0.809,0.814
1,A2_1,0.9,0.775,0.847,0.716,0.809,0.822,0.916,1.0,0.829,0.806,0.917,0.766,0.887,0.787,0.815,0.81
1,A2_2,0.883,0.895,0.895,0.783,0.882,0.74,0.784,0.829,1.0,0.809,0.664,0.775,0.923,0.96,0.862,0.846
1,A2_3,0.912,0.854,0.902,0.749,0.91,0.545,0.808,0.806,0.809,1.0,0.591,0.772,0.943,0.745,0.949,0.835
1,B2_1,0.72,0.596,0.654,0.532,0.578,0.857,0.874,0.917,0.664,0.591,1.0,0.655,0.72,0.637,0.603,0.64
1,B2_2,0.89,0.858,0.849,0.946,0.79,0.75,0.908,0.766,0.775,0.772,0.655,1.0,0.781,0.822,0.747,0.863
1,B2_3,0.91,0.849,0.907,0.722,0.935,0.669,0.863,0.887,0.923,0.943,0.72,0.781,1.0,0.848,0.963,0.864
1,y1,0.855,0.928,0.86,0.836,0.842,0.803,0.803,0.787,0.96,0.745,0.637,0.822,0.848,1.0,0.813,0.796
1,y2,0.856,0.847,0.883,0.709,0.956,0.567,0.809,0.815,0.862,0.949,0.603,0.747,0.963,0.813,1.0,0.764
1,y3,0.939,0.799,0.899,0.831,0.816,0.636,0.814,0.81,0.846,0.835,0.64,0.863,0.864,0.796,0.764,1.0
2,.,1.0,0.926,0.967,0.903,0.902,0.724,0.871,0.893,0.895,0.908,0.707,0.889,0.91,0.873,0.86,0.934
2,A1_1,0.926,1.0,0.932,0.906,0.891,0.721,0.804,0.773,0.896,0.858,0.594,0.857,0.847,0.931,0.844,0.799
2,A1_2,0.967,0.932,1.0,0.87,0.947,0.615,0.807,0.842,0.902,0.902,0.645,0.846,0.907,0.87,0.885,0.894
2,A1_3,0.903,0.906,0.87,1.0,0.794,0.692,0.785,0.707,0.788,0.745,0.522,0.944,0.718,0.845,0.707,0.825
2,B1_1,0.902,0.891,0.947,0.794,1.0,0.548,0.78,0.807,0.887,0.913,0.576,0.787,0.933,0.849,0.953,0.817
2,B1_2,0.724,0.721,0.615,0.692,0.548,1.0,0.864,0.82,0.739,0.531,0.856,0.751,0.666,0.808,0.56,0.632
2,B1_3,0.871,0.804,0.807,0.785,0.78,0.864,1.0,0.911,0.782,0.79,0.875,0.908,0.857,0.807,0.798,0.81
2,A2_1,0.893,0.773,0.842,0.707,0.807,0.82,0.911,1.0,0.834,0.793,0.915,0.758,0.888,0.794,0.812,0.806
2,A2_2,0.895,0.896,0.902,0.788,0.887,0.739,0.782,0.834,1.0,0.819,0.663,0.774,0.925,0.96,0.863,0.855
2,A2_3,0.908,0.858,0.902,0.745,0.913,0.531,0.79,0.793,0.819,1.0,0.57,0.762,0.942,0.758,0.955,0.824
2,B2_1,0.707,0.594,0.645,0.522,0.576,0.856,0.875,0.915,0.663,0.57,1.0,0.653,0.718,0.64,0.594,0.636
2,B2_2,0.889,0.857,0.846,0.944,0.787,0.751,0.908,0.758,0.774,0.762,0.653,1.0,0.775,0.825,0.736,0.86
2,B2_3,0.91,0.847,0.907,0.718,0.933,0.666,0.857,0.888,0.925,0.942,0.718,0.775,1.0,0.851,0.961,0.866
2,y1,0.873,0.931,0.87,0.845,0.849,0.808,0.807,0.794,0.96,0.758,0.64,0.825,0.851,1.0,0.815,0.806
2,y2,0.86,0.844,0.885,0.707,0.953,0.56,0.798,0.812,0.863,0.955,0.594,0.736,0.961,0.815,1.0,0.763
2,y3,0.934,0.799,0.894,0.825,0.817,0.632,0.81,0.806,0.855,0.824,0.636,0.86,0.866,0.806,0.763,1.0
3,.,1.0,0.933,0.968,0.907,0.908,0.727,0.865,0.888,0.904,0.906,0.701,0.888,0.911,0.887,0.865,0.929
3,A1_1,0.933,1.0,0.936,0.909,0.896,0.726,0.804,0.776,0.898,0.863,0.6,0.858,0.849,0.934,0.846,0.802
3,A1_2,0.968,0.936,1.0,0.873,0.952,0.622,0.803,0.842,0.909,0.904,0.645,0.843,0.908,0.879,0.889,0.892
3,A1_3,0.907,0.909,0.873,1.0,0.802,0.695,0.783,0.705,0.793,0.747,0.523,0.941,0.72,0.853,0.71,0.821
3,B1_1,0.908,0.896,0.952,0.802,1.0,0.56,0.779,0.809,0.893,0.916,0.584,0.789,0.932,0.857,0.952,0.82
3,B1_2,0.727,0.726,0.622,0.695,0.56,1.0,0.869,0.822,0.741,0.529,0.858,0.758,0.671,0.814,0.563,0.635
3,B1_3,0.865,0.804,0.803,0.783,0.779,0.869,1.0,0.908,0.782,0.777,0.879,0.909,0.854,0.812,0.79,0.808
