,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
1,.,1.0,-0.227,0.071,0.105,0.237,-0.179,-0.2,0.104,-0.531,0.785,-0.01,-0.393,-0.745,0.098,0.152,-0.245
1,A1_1,-0.227,1.0,-0.435,-0.037,-0.066,0.124,0.672,-0.25,-0.106,-0.091,-0.145,-0.053,0.171,0.206,0.103,0.002
1,A1_2,0.071,-0.435,1.0,-0.65,0.127,-0.282,-0.407,-0.029,-0.383,0.214,0.537,-0.54,0.215,-0.015,0.044,-0.718
1,A1_3,0.105,-0.037,-0.65,1.0,-0.391,0.113,0.117,0.563,0.298,0.026,-0.438,0.7,-0.309,0.191,0.509,0.505
1,B1_1,0.237,-0.066,0.127,-0.391,1.0,-0.318,-0.078,-0.032,-0.243,0.087,0.165,-0.493,-0.214,-0.458,-0.62,0.011
1,B1_2,-0.179,0.124,-0.282,0.113,-0.318,1.0,0.341,0.008,0.052,-0.27,-0.384,0.476,0.294,-0.294,0.02,-0.003
1,B1_3,-0.2,0.672,-0.407,0.117,-0.078,0.341,1.0,-0.132,0.107,-0.075,-0.266,0.17,0.088,0.32,0.259,0.05
1,A2_1,0.104,-0.25,-0.029,0.563,-0.032,0.008,-0.132,1.0,-0.005,0.071,-0.059,0.287,0.063,0.113,0.454,0.21
1,A2_2,-0.531,-0.106,-0.383,0.298,-0.243,0.052,0.107,-0.005,1.0,-0.349,0.068,0.482,0.225,0.021,-0.024,0.781
1,A2_3,0.785,-0.091,0.214,0.026,0.087,-0.27,-0.075,0.071,-0.349,1.0,-0.07,-0.373,-0.37,0.401,0.46,-0.27
1,B2_1,-0.01,-0.145,0.537,-0.438,0.165,-0.384,-0.266,-0.059,0.068,-0.07,1.0,-0.57,-0.063,-0.206,-0.124,-0.175
1,B2_2,-0.393,-0.053,-0.54,0.7,-0.493,0.476,0.17,0.287,0.482,-0.373,-0.57,1.0,0.106,-0.02,0.242,0.413
1,B2_3,-0.745,0.171,0.215,-0.309,-0.214,0.294,0.088,0.063,0.225,-0.37,-0.063,0.106,1.0,0.06,0.039,0.011
1,y1,0.098,0.206,-0.015,0.191,-0.458,-0.294,0.32,0.113,0.021,0.401,-0.206,-0.02,0.06,1.0,0.651,-0.009
1,y2,0.152,0.103,0.044,0.509,-0.62,0.02,0.259,0.454,-0.024,0.46,-0.124,0.242,0.039,0.651,1.0,-0.169
1,y3,-0.245,0.002,-0.718,0.505,0.011,-0.003,0.05,0.21,0.781,-0.27,-0.175,0.413,0.011,-0.009,-0.169,1.0
2,.,1.0,-0.227,0.069,0.105,0.24,-0.179,-0.201,0.103,-0.531,0.782,-0.008,-0.393,-0.747,0.095,0.15,-0.243
2,A1_1,-0.227,1.0,-0.435,-0.037,-0.066,0.123,0.671,-0.25,-0.106,-0.091,-0.145,-0.054,0.171,0.206,0.102,0.002
