,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
0,.,1.0,0.164,0.077,-0.135,-0.269,0.079,-0.632,-0.2,-0.375,0.328,0.409,-0.125,-0.122,-0.256,-0.658,-0.296
0,A1_1,0.164,1.0,0.091,-0.291,-0.454,0.46,-0.012,-0.56,0.536,0.203,-0.581,0.01,0.1,-0.201,-0.011,0.148
0,A1_2,0.077,0.091,1.0,0.086,0.338,0.04,-0.059,-0.14,0.029,0.66,-0.308,0.385,0.206,0.167,0.104,-0.054
0,A1_3,-0.135,-0.291,0.086,1.0,0.094,-0.779,-0.038,0.144,0.461,0.008,-0.395,-0.008,0.368,-0.26,0.512,-0.492
0,B1_1,-0.269,-0.454,0.338,0.094,1.0,-0.245,-0.054,0.557,-0.174,0.142,0.124,-0.072,-0.241,0.136,0.335,-0.287
0,B1_2,0.079,0.46,0.04,-0.779,-0.245,1.0,0.197,-0.602,-0.121,0.333,0.097,0.101,-0.26,-0.083,-0.318,0.365
0,B1_3,-0.632,-0.012,-0.059,-0.038,-0.054,0.197,1.0,0.16,0.093,-0.085,-0.222,0.383,0.342,-0.109,0.529,0.771
0,A2_1,-0.2,-0.56,-0.14,0.144,0.557,-0.602,0.16,1.0,-0.434,-0.508,0.271,0.089,-0.009,0.101,0.321,0.151
0,A2_2,-0.375,0.536,0.029,0.461,-0.174,-0.121,0.093,-0.434,1.0,0.152,-0.812,-0.195,0.306,-0.094,0.44,-0.243
0,A2_3,0.328,0.203,0.66,0.008,0.142,0.333,-0.085,-0.508,0.152,1.0,-0.028,-0.014,0.191,-0.006,-0.234,-0.183
0,B2_1,0.409,-0.581,-0.308,-0.395,0.124,0.097,-0.222,0.271,-0.812,-0.028,1.0,-0.271,-0.337,0.205,-0.673,0.039
0,B2_2,-0.125,0.01,0.385,-0.008,-0.072,0.101,0.383,0.089,-0.195,-0.014,-0.271,1.0,0.56,-0.003,0.261,0.343
0,B2_3,-0.122,0.1,0.206,0.368,-0.241,-0.26,0.342,-0.009,0.306,0.191,-0.337,0.56,1.0,0.254,0.119,0.189
0,y1,-0.256,-0.201,0.167,-0.26,0.136,-0.083,-0.109,0.101,-0.094,-0.006,0.205,-0.003,0.254,1.0,-0.399,0.13
0,y2,-0.658,-0.011,0.104,0.512,0.335,-0.318,0.529,0.321,0.44,-0.234,-0.673,0.261,0.119,-0.399,1.0,0.063
0,y3,-0.296,0.148,-0.054,-0.492,-0.287,0.365,0.771,0.151,-0.243,-0.183,0.039,0.343,0.189,0.13,0.063,1.0
1,.,1.0,0.162,0.079,-0.134,-0.266,0.077,-0.636,-0.199,-0.375,0.328,0.409,-0.128,-0.125,-0.254,-0.659,-0.3
1,A1_1,0.162,1.0,0.091,-0.291,-0.455,0.46,-0.012,-0.561,0.536,0.203,-0.581,0.011,0.101,-0.202,-0.012,0.148
1,A1_2,0.079,0.091,1.0,0.086,0.336,0.041,-0.059,-0.14,0.028,0.66,-0.308,0.386,0.207,0.166,0.104,-0.053
1,A1_3,-0.134,-0.291,0.086,1.0,0.093,-0.779,-0.038,0.143,0.461,0.009,-0.395,-0.008,0.368,-0.26,0.511,-0.49
