,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
2,.,1.0,0.338,0.07,-0.083,0.653,-0.486,-0.104,0.204,0.078,-0.16,0.417,-0.221,-0.27,-0.646,-0.724,-0.882
2,A1_1,0.338,1.0,0.286,0.798,0.42,-0.043,-0.116,-0.297,-0.445,-0.443,-0.086,0.172,-0.288,-0.374,-0.495,-0.423
2,A1_2,0.07,0.286,1.0,0.618,-0.181,-0.104,-0.343,-0.219,-0.01,-0.154,0.263,-0.077,-0.086,0.127,-0.183,-0.385
2,A1_3,-0.083,0.798,0.618,1.0,-0.154,-0.078,-0.408,-0.318,-0.329,-0.37,0.047,0.225,-0.099,0.061,-0.17,-0.081
2,B1_1,0.653,0.42,-0.181,-0.154,1.0,0.261,0.588,-0.188,-0.268,-0.126,-0.336,-0.177,-0.362,-0.614,-0.516,-0.718
2,B1_2,-0.486,-0.043,-0.104,-0.078,0.261,1.0,0.865,-0.733,-0.567,-0.121,-0.73,0.111,0.234,0.211,0.339,0.185
2,B1_3,-0.104,-0.116,-0.343,-0.408,0.588,0.865,1.0,-0.558,-0.487,-0.036,-0.678,-0.117,0.099,-0.014,0.18,-0.077
2,A2_1,0.204,-0.297,-0.219,-0.318,-0.188,-0.733,-0.558,1.0,0.904,0.658,0.206,-0.346,-0.566,-0.072,-0.014,0.1
2,A2_2,0.078,-0.445,-0.01,-0.329,-0.268,-0.567,-0.487,0.904,1.0,0.785,0.132,-0.409,-0.518,0.125,0.135,0.111
2,A2_3,-0.16,-0.443,-0.154,-0.37,-0.126,-0.121,-0.036,0.658,0.785,1.0,-0.405,-0.744,-0.628,0.487,0.571,0.298
2,B2_1,0.417,-0.086,0.263,0.047,-0.336,-0.73,-0.678,0.206,0.132,-0.405,1.0,0.294,0.413,-0.27,-0.456,-0.276
2,B2_2,-0.221,0.172,-0.077,0.225,-0.177,0.111,-0.117,-0.346,-0.409,-0.744,0.294,1.0,0.601,-0.437,-0.412,0.14
2,B2_3,-0.27,-0.288,-0.086,-0.099,-0.362,0.234,0.099,-0.566,-0.518,-0.628,0.413,0.601,1.0,0.106,0.079,0.241
2,y1,-0.646,-0.374,0.127,0.061,-0.614,0.211,-0.014,-0.072,0.125,0.487,-0.27,-0.437,0.106,1.0,0.938,0.646
2,y2,-0.724,-0.495,-0.183,-0.17,-0.516,0.339,0.18,-0.014,0.135,0.571,-0.456,-0.412,0.079,0.938,1.0,0.773
2,y3,-0.882,-0.423,-0.385,-0.081,-0.718,0.185,-0.077,0.1,0.111,0.298,-0.276,0.14,0.241,0.646,0.773,1.0
4,.,1.0,0.325,-0.159,-0.123,-0.146,-0.512,-0.212,0.456,0.128,0.178,-0.199,-0.248,-0.01,-0.517,-0.695,-0.193
4,A1_1,0.325,1.0,0.31,0.475,-0.079,-0.39,-0.051,0.422,-0.17,-0.015,-0.646,0.017,-0.341,-0.092,0.051,0.082
4,A1_2,-0.159,0.31,1.0,0.967,0.004,0.114,-0.382,-0.364,-0.305,-0.415,0.226,-0.086,0.02,-0.083,0.156,-0.568
4,A1_3,-0.123,0.475,0.967,1.0,-0.158,0.035,-0.464,-0.162,-0.29,-0.345,0.097,-0.041,0.03,0.037,0.155,-0.521
4,B1_1,-0.146,-0.079,0.004,-0.158,1.0,0.473,0.802,-0.731,-0.298,-0.282,-0.275,-0.216,-0.513,-0.582,0.056,0.098
4,B1_2,-0.512,-0.39,0.114,0.035,0.473,1.0,0.366,-0.683,-0.182,-0.291,-0.026,-0.048,0.042,-0.149,-0.158,-0.404
4,B1_3,-0.212,-0.051,-0.382,-0.464,0.802,0.366,1.0,-0.319,0.165,0.159,-0.509,-0.108,-0.568,-0.381,0.077,0.355
4,A2_1,0.456,0.422,-0.364,-0.162,-0.731,-0.683,-0.319,1.0,0.479,0.613,-0.312,0.054,0.042,0.328,-0.153,0.255
4,A2_2,0.128,-0.17,-0.305,-0.29,-0.298,-0.182,0.165,0.479,1.0,0.647,0.026,0.084,0.116,-0.08,-0.303,-0.104
4,A2_3,0.178,-0.015,-0.415,-0.345,-0.282,-0.291,0.159,0.613,0.647,1.0,-0.389,-0.533,-0.46,0.307,-0.048,0.314
4,B2_1,-0.199,-0.646,0.226,0.097,-0.275,-0.026,-0.509,-0.312,0.026,-0.389,1.0,0.353,0.711,0.084,0.063,-0.326
4,B2_2,-0.248,0.017,-0.086,-0.041,-0.216,-0.048,-0.108,0.054,0.084,-0.533,0.353,1.0,0.713,-0.004,0.088,-0.017
4,B2_3,-0.01,-0.341,0.02,0.03,-0.513,0.042,-0.568,0.042,0.116,-0.46,0.711,0.713,1.0,0.013,-0.309,-0.468
4,y1,-0.517,-0.092,-0.083,0.037,-0.582,-0.149,-0.381,0.328,-0.08,0.307,0.084,-0.004,0.013,1.0,0.631,0.449
4,y2,-0.695,0.051,0.156,0.155,0.056,-0.158,0.077,-0.153,-0.303,-0.048,0.063,0.088,-0.309,0.631,1.0,0.646
4,y3,-0.193,0.082,-0.568,-0.521,0.098,-0.404,0.355,0.255,-0.104,0.314,-0.326,-0.017,-0.468,0.449,0.646,1.0
6,.,1.0,-0.129,0.08,0.024,0.343,-0.153,-0.07,-0.175,-0.415,-0.254,-0.136,-0.166,0.027,-0.497,-0.445,-0.59
6,A1_1,-0.129,1.0,0.588,0.671,-0.207,-0.055,-0.485,-0.008,-0.142,-0.109,-0.231,0.223,0.069,-0.105,0.045,-0.091
6,A1_2,0.08,0.588,1.0,0.886,-0.46,-0.302,-0.555,0.264,-0.079,-0.253,-0.193,-0.159,0.077,0.144,0.246,-0.152
6,A1_3,0.024,0.671,0.886,1.0,-0.279,0.099,-0.314,-0.025,-0.256,-0.393,-0.526,-0.159,-0.097,0.339,0.399,-0.034
6,B1_1,0.343,-0.207,-0.46,-0.279,1.0,0.272,0.723,-0.473,-0.013,-0.096,-0.221,0.103,-0.358,-0.479,-0.6,-0.391
6,B1_2,-0.153,-0.055,-0.302,0.099,0.272,1.0,0.687,-0.591,-0.585,-0.558,-0.519,-0.106,-0.035,0.43,0.188,-0.002
6,B1_3,-0.07,-0.485,-0.555,-0.314,0.723,0.687,1.0,-0.51,-0.161,-0.332,-0.214,-0.039,-0.181,0.038,-0.257,-0.188
6,A2_1,-0.175,-0.008,0.264,-0.025,-0.473,-0.591,-0.51,1.0,0.663,0.687,0.017,-0.6,-0.304,0.134,0.159,0.109
6,A2_2,-0.415,-0.142,-0.079,-0.256,-0.013,-0.585,-0.161,0.663,1.0,0.876,0.134,-0.153,-0.559,0.033,0.109,0.425
6,A2_3,-0.254,-0.109,-0.253,-0.393,-0.096,-0.558,-0.332,0.687,0.876,1.0,0.07,-0.209,-0.557,0.011,0.146,0.483
6,B2_1,-0.136,-0.231,-0.193,-0.526,-0.221,-0.519,-0.214,0.017,0.134,0.07,1.0,0.623,0.699,-0.47,-0.371,-0.055
6,B2_2,-0.166,0.223,-0.159,-0.159,0.103,-0.106,-0.039,-0.6,-0.153,-0.209,0.623,1.0,0.548,-0.42,-0.248,0.09
6,B2_3,0.027,0.069,0.077,-0.097,-0.358,-0.035,-0.181,-0.304,-0.559,-0.557,0.699,0.548,1.0,-0.305,-0.287,-0.331
6,y1,-0.497,-0.105,0.144,0.339,-0.479,0.43,0.038,0.134,0.033,0.011,-0.47,-0.42,-0.305,1.0,0.927,0.676
6,y2,-0.445,0.045,0.246,0.399,-0.6,0.188,-0.257,0.159,0.109,0.146,-0.371,-0.248,-0.287,0.927,1.0,0.82
6,y3,-0.59,-0.091,-0.152,-0.034,-0.391,-0.002,-0.188,0.109,0.425,0.483,-0.055,0.09,-0.331,0.676,0.82,1.0
8,.,1.0,-0.228,-0.218,-0.255,-0.254,-0.033,0.233,0.03,0.155,0.016,-0.039,-0.071,0.214,-0.653,-0.76,-0.775
8,A1_1,-0.228,1.0,0.557,0.929,-0.189,0.072,-0.297,-0.192,-0.314,-0.258,-0.285,0.177,0.002,-0.46,-0.144,0.017
8,A1_2,-0.218,0.557,1.0,0.806,-0.453,-0.387,-0.303,0.074,-0.539,-0.501,0.08,-0.166,-0.111,-0.427,-0.064,0.001
8,A1_3,-0.255,0.929,0.806,1.0,-0.242,-0.114,-0.271,-0.093,-0.473,-0.388,-0.273,-0.044,-0.163,-0.49,-0.181,-0.005
8,B1_1,-0.254,-0.189,-0.453,-0.242,1.0,0.606,0.568,-0.474,-0.099,-0.029,-0.425,-0.191,-0.397,0.338,-0.051,-0.072
8,B1_2,-0.033,0.072,-0.387,-0.114,0.606,1.0,0.608,-0.935,-0.366,-0.482,0.065,0.41,0.276,-0.013,0.007,-0.174
8,B1_3,0.233,-0.297,-0.303,-0.271,0.568,0.608,1.0,-0.539,-0.44,-0.517,-0.291,-0.362,-0.31,-0.011,-0.327,-0.309
8,A2_1,0.03,-0.192,0.074,-0.093,-0.474,-0.935,-0.539,1.0,0.545,0.705,-0.185,-0.405,-0.348,0.222,0.06,0.292
8,A2_2,0.155,-0.314,-0.539,-0.473,-0.099,-0.366,-0.44,0.545,1.0,0.866,-0.081,-0.011,0.181,0.195,-0.004,-0.032
8,A2_3,0.016,-0.258,-0.501,-0.388,-0.029,-0.482,-0.517,0.705,0.866,1.0,-0.219,-0.034,-0.115,0.387,0.118,0.232
8,B2_1,-0.039,-0.285,0.08,-0.273,-0.425,0.065,-0.291,-0.185,-0.081,-0.219,1.0,0.681,0.78,0.091,0.531,0.167
8,B2_2,-0.071,0.177,-0.166,-0.044,-0.191,0.41,-0.362,-0.405,-0.011,-0.034,0.681,1.0,0.807,0.016,0.448,0.189
8,B2_3,0.214,0.002,-0.111,-0.163,-0.397,0.276,-0.31,-0.348,0.181,-0.115,0.78,0.807,1.0,-0.256,0.188,-0.176
8,y1,-0.653,-0.46,-0.427,-0.49,0.338,-0.013,-0.011,0.222,0.195,0.387,0.091,0.016,-0.256,1.0,0.794,0.811
8,y2,-0.76,-0.144,-0.064,-0.181,-0.051,0.007,-0.327,0.06,-0.004,0.118,0.531,0.448,0.188,0.794,1.0,0.891
8,y3,-0.775,0.017,0.001,-0.005,-0.072,-0.174,-0.309,0.292,-0.032,0.232,0.167,0.189,-0.176,0.811,0.891,1.0
10,.,1.0,-0.287,-0.447,-0.827,0.299,0.26,-0.037,-0.033,0.137,-0.104,-0.154,0.02,0.153,-0.766,-0.855,-0.201
10,A1_1,-0.287,1.0,0.59,0.333,-0.581,-0.106,0.066,0.251,-0.032,0.051,-0.408,-0.086,-0.295,-0.026,0.189,-0.224
10,A1_2,-0.447,0.59,1.0,0.707,-0.537,-0.052,0.048,-0.32,-0.123,-0.229,-0.262,-0.081,-0.074,0.265,0.142,-0.331
10,A1_3,-0.827,0.333,0.707,1.0,-0.176,0.098,0.25,-0.448,-0.478,-0.359,0.143,0.125,-0.075,0.554,0.567,-0.174
10,B1_1,0.299,-0.581,-0.537,-0.176,1.0,0.551,0.677,-0.186,-0.194,-0.157,-0.029,-0.124,-0.306,-0.274,-0.209,-0.092
10,B1_2,0.26,-0.106,-0.052,0.098,0.551,1.0,0.751,-0.378,-0.465,-0.645,-0.032,0.379,-0.326,-0.43,-0.218,-0.005
10,B1_3,-0.037,0.066,0.048,0.25,0.677,0.751,1.0,-0.065,-0.227,-0.236,-0.423,-0.17,-0.76,-0.212,0.037,-0.063
10,A2_1,-0.033,0.251,-0.32,-0.448,-0.186,-0.378,-0.065,1.0,0.692,0.8,-0.446,-0.418,-0.502,0.014,0.256,0.537
10,A2_2,0.137,-0.032,-0.123,-0.478,-0.194,-0.465,-0.227,0.692,1.0,0.894,-0.269,-0.311,-0.155,-0.214,-0.217,0.177
10,A2_3,-0.104,0.051,-0.229,-0.359,-0.157,-0.645,-0.236,0.8,0.894,1.0,-0.213,-0.415,-0.195,0.002,0.067,0.183
10,B2_1,-0.154,-0.408,-0.262,0.143,-0.029,-0.032,-0.423,-0.446,-0.269,-0.213,1.0,0.797,0.786,0.037,0.007,-0.069
10,B2_2,0.02,-0.086,-0.081,0.125,-0.124,0.379,-0.17,-0.418,-0.311,-0.415,0.797,1.0,0.564,-0.309,-0.167,-0.06
10,B2_3,0.153,-0.295,-0.074,-0.075,-0.306,-0.326,-0.76,-0.502,-0.155,-0.195,0.786,0.564,1.0,-0.052,-0.315,-0.324
10,y1,-0.766,-0.026,0.265,0.554,-0.274,-0.43,-0.212,0.014,-0.214,0.002,0.037,-0.309,-0.052,1.0,0.863,0.43
10,y2,-0.855,0.189,0.142,0.567,-0.209,-0.218,0.037,0.256,-0.217,0.067,0.007,-0.167,-0.315,0.863,1.0,0.568
10,y3,-0.201,-0.224,-0.331,-0.174,-0.092,-0.005,-0.063,0.537,0.177,0.183,-0.069,-0.06,-0.324,0.43,0.568,1.0
12,.,1.0,0.02,0.015,-0.292,-0.311,0.078,0.027,-0.281,-0.122,-0.371,0.007,-0.037,0.468,-0.652,-0.326,-0.212
12,A1_1,0.02,1.0,0.421,0.739,-0.033,-0.035,0.325,0.197,-0.299,0.193,-0.444,-0.014,-0.046,0.196,0.393,-0.032
