,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
1,.,1.0,0.022,-0.263,-0.328,0.488,-0.23,-0.202,-0.479,-0.045,-0.173,0.047,0.135,-0.087,-0.257,-0.166,-0.131
1,A1_1,0.022,1.0,0.181,0.281,0.188,0.604,0.184,-0.347,0.213,0.092,-0.248,-0.038,0.342,0.338,0.03,0.433
1,A1_2,-0.263,0.181,1.0,0.54,-0.235,0.136,-0.426,0.061,0.204,0.665,0.097,0.406,-0.113,-0.129,-0.075,0.19
1,A1_3,-0.328,0.281,0.54,1.0,-0.126,0.066,-0.149,0.227,0.072,0.306,0.405,0.132,-0.053,0.175,-0.29,-0.256
1,B1_1,0.488,0.188,-0.235,-0.126,1.0,0.237,-0.14,0.007,-0.077,-0.559,-0.088,0.124,0.016,-0.165,-0.075,-0.233
1,B1_2,-0.23,0.604,0.136,0.066,0.237,1.0,0.433,-0.275,0.124,-0.154,-0.231,0.007,0.82,0.001,0.347,0.518
1,B1_3,-0.202,0.184,-0.426,-0.149,-0.14,0.433,1.0,-0.123,-0.086,-0.322,-0.051,-0.29,0.532,0.232,0.356,0.276
1,A2_1,-0.479,-0.347,0.061,0.227,0.007,-0.275,-0.123,1.0,-0.299,-0.122,0.358,-0.263,-0.419,-0.132,-0.27,-0.311
1,A2_2,-0.045,0.213,0.204,0.072,-0.077,0.124,-0.086,-0.299,1.0,-0.14,-0.168,-0.421,0.156,-0.338,-0.158,-0.039
1,A2_3,-0.173,0.092,0.665,0.306,-0.559,-0.154,-0.322,-0.122,-0.14,1.0,0.255,0.387,-0.217,0.367,0.205,0.103
1,B2_1,0.047,-0.248,0.097,0.405,-0.088,-0.231,-0.051,0.358,-0.168,0.255,1.0,-0.308,-0.099,-0.049,-0.138,-0.655
1,B2_2,0.135,-0.038,0.406,0.132,0.124,0.007,-0.29,-0.263,-0.421,0.387,-0.308,1.0,-0.134,0.206,0.254,0.227
1,B2_3,-0.087,0.342,-0.113,-0.053,0.016,0.82,0.532,-0.419,0.156,-0.217,-0.099,-0.134,1.0,-0.187,0.483,0.456
1,y1,-0.257,0.338,-0.129,0.175,-0.165,0.001,0.232,-0.132,-0.338,0.367,-0.049,0.206,-0.187,1.0,0.222,-0.065
1,y2,-0.166,0.03,-0.075,-0.29,-0.075,0.347,0.356,-0.27,-0.158,0.205,-0.138,0.254,0.483,0.222,1.0,0.282
1,y3,-0.131,0.433,0.19,-0.256,-0.233,0.518,0.276,-0.311,-0.039,0.103,-0.655,0.227,0.456,-0.065,0.282,1.0
2,.,1.0,0.021,-0.26,-0.328,0.488,-0.231,-0.205,-0.479,-0.044,-0.172,0.048,0.138,-0.088,-0.259,-0.17,-0.132
2,A1_1,0.021,1.0,0.181,0.282,0.188,0.604,0.184,-0.346,0.214,0.092,-0.249,-0.038,0.342,0.337,0.03,0.433
2,A1_2,-0.26,0.181,1.0,0.54,-0.235,0.136,-0.426,0.061,0.204,0.665,0.095,0.406,-0.113,-0.13,-0.075,0.19
2,A1_3,-0.328,0.282,0.54,1.0,-0.127,0.067,-0.15,0.227,0.072,0.305,0.403,0.131,-0.054,0.174,-0.289,-0.255
2,B1_1,0.488,0.188,-0.235,-0.127,1.0,0.237,-0.139,0.007,-0.077,-0.558,-0.086,0.125,0.016,-0.165,-0.075,-0.234
2,B1_2,-0.231,0.604,0.136,0.067,0.237,1.0,0.433,-0.275,0.124,-0.153,-0.231,0.007,0.82,0.001,0.348,0.517
2,B1_3,-0.205,0.184,-0.426,-0.15,-0.139,0.433,1.0,-0.123,-0.087,-0.322,-0.05,-0.29,0.532,0.234,0.358,0.277
2,A2_1,-0.479,-0.346,0.061,0.227,0.007,-0.275,-0.123,1.0,-0.299,-0.122,0.356,-0.264,-0.419,-0.132,-0.269,-0.31
2,A2_2,-0.044,0.214,0.204,0.072,-0.077,0.124,-0.087,-0.299,1.0,-0.14,-0.169,-0.421,0.155,-0.338,-0.157,-0.039
2,A2_3,-0.172,0.092,0.665,0.305,-0.558,-0.153,-0.322,-0.122,-0.14,1.0,0.254,0.388,-0.216,0.367,0.206,0.103
2,B2_1,0.048,-0.249,0.095,0.403,-0.086,-0.231,-0.05,0.356,-0.169,0.254,1.0,-0.307,-0.098,-0.049,-0.136,-0.655
2,B2_2,0.138,-0.038,0.406,0.131,0.125,0.007,-0.29,-0.264,-0.421,0.388,-0.307,1.0,-0.133,0.206,0.254,0.226
2,B2_3,-0.088,0.342,-0.113,-0.054,0.016,0.82,0.532,-0.419,0.155,-0.216,-0.098,-0.133,1.0,-0.186,0.484,0.456
2,y1,-0.259,0.337,-0.13,0.174,-0.165,0.001,0.234,-0.132,-0.338,0.367,-0.049,0.206,-0.186,1.0,0.223,-0.065
2,y2,-0.17,0.03,-0.075,-0.289,-0.075,0.348,0.358,-0.269,-0.157,0.206,-0.136,0.254,0.484,0.223,1.0,0.283
2,y3,-0.132,0.433,0.19,-0.255,-0.234,0.517,0.277,-0.31,-0.039,0.103,-0.655,0.226,0.456,-0.065,0.283,1.0
3,.,1.0,0.02,-0.257,-0.327,0.488,-0.231,-0.207,-0.479,-0.044,-0.17,0.049,0.14,-0.089,-0.261,-0.174,-0.132
3,A1_1,0.02,1.0,0.181,0.282,0.189,0.604,0.184,-0.344,0.214,0.092,-0.249,-0.037,0.341,0.336,0.03,0.432
3,A1_2,-0.257,0.181,1.0,0.541,-0.235,0.136,-0.427,0.062,0.204,0.665,0.093,0.405,-0.114,-0.13,-0.074,0.189
3,A1_3,-0.327,0.282,0.541,1.0,-0.127,0.067,-0.15,0.228,0.072,0.305,0.401,0.131,-0.054,0.174,-0.289,-0.254
3,B1_1,0.488,0.189,-0.235,-0.127,1.0,0.237,-0.138,0.007,-0.078,-0.556,-0.083,0.126,0.017,-0.166,-0.075,-0.236
3,B1_2,-0.231,0.604,0.136,0.067,0.237,1.0,0.432,-0.275,0.123,-0.152,-0.23,0.007,0.82,0.001,0.349,0.517
3,B1_3,-0.207,0.184,-0.427,-0.15,-0.138,0.432,1.0,-0.123,-0.088,-0.321,-0.049,-0.29,0.532,0.236,0.36,0.277
3,A2_1,-0.479,-0.344,0.062,0.228,0.007,-0.275,-0.123,1.0,-0.298,-0.122,0.354,-0.264,-0.419,-0.132,-0.269,-0.309
3,A2_2,-0.044,0.214,0.204,0.072,-0.078,0.123,-0.088,-0.298,1.0,-0.141,-0.17,-0.422,0.154,-0.338,-0.157,-0.038
3,A2_3,-0.17,0.092,0.665,0.305,-0.556,-0.152,-0.321,-0.122,-0.141,1.0,0.253,0.388,-0.216,0.366,0.207,0.103
3,B2_1,0.049,-0.249,0.093,0.401,-0.083,-0.23,-0.049,0.354,-0.17,0.253,1.0,-0.306,-0.096,-0.049,-0.135,-0.655
